Codigo_Mat;Denominacion Material;Centro;Almacen;C-B;LibreUt;Valor_Lut;Calidad;Valor_Cal;Bloqueado;Valor_Blo;Hora;TpMt;TextAlm;TextCent
11003287;ETIQ RESELLABLES P/WIPES (72x40) DESMAQU;1000;1000;ST;19842,00;17687,93;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11003288;ELASTIC WAIST BAND NIÑO 100 MM 55GSM;1002;1000;M;160500,00;1385805,17;0,000;0,00;1500,000;15865,26;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11003288;ELASTIC WAIST BAND NIÑO 100 MM 55GSM;1002;2000;M;43700,00;371655,67;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003301;BOLSA FRIENDS PROT REG S/PER(60) PROMO;1002;1000;ST;35550,00;136407,68;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11003301;BOLSA FRIENDS PROT REG S/PER(60) PROMO;1002;2000;ST;3754,00;11391,78;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003303;HOT MELT WETNESS HENKEL DM 9819 (HI);1002;1000;KG;234,00;110578,28;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11003303;HOT MELT WETNESS HENKEL DM 9819 (HI);1002;2000;KG;17,50;7710,57;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11003306;BOLSA FRIENDS PROTEC REG T/S S/PERF (20);1002;1000;ST;77100,00;203637,92;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
11003306;BOLSA FRIENDS PROTEC REG T/S S/PERF (20);1002;2000;ST;1026,00;2238,12;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;2000-Producción;1002-Pharsana Higienico
11003307;BOLSA PD MANZANILLA 20 UD;1002;1000;ST;15000,00;56872,20;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1002-Pharsana Higienico
