Codigo_Mat;Denominacion Material;Centro;Almacen;C-B;LibreUt;Valor_Lut;Calidad;Valor_Cal;Bloqueado;Valor_Blo;Hora;TpMt;TextAlm;TextCent
11000356;PAPEL SILICONADO 4 CM;1002;1000;KG;1465,30;1044698,13;0,000;0,00;32,800;23385,04;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11000356;PAPEL SILICONADO 4 CM;1002;2000;KG;325,92;232366,02;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11000362;PAPEL SILICONADO 6  CM;1002;1000;KG;167,30;32902,46;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11000362;PAPEL SILICONADO 6  CM;1002;2000;KG;43,20;8496,03;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11000368;HOT MELT POSICIONADOR;1002;1007;KG;15275,50;9576,76;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1007-Rechazado;1002-Pharsana Higienico
11000369;HOT MELT P/ELASTICAS;1002;1000;KG;2320,00;1785091,39;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11000369;HOT MELT P/ELASTICAS;1002;2000;KG;1143,57;879903,86;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11000370;TAPE TRILAMINADO;1002;2000;M;1775,69;14844,07;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11000370;TAPE TRILAMINADO;1002;2002;M;17100,00;142949,31;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2002-Rechazado;1002-Pharsana Higienico
11000388;ACEITE VASSA 7;1000;1000;KG;2186,25;2574552,59;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000388;ACEITE VASSA 7;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000389;PROPILPARABENO;1000;1000;KG;3,00;0,03;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000390;EDTA;1000;1000;KG;111,76;136327,32;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000390;EDTA;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000391;GLICERINA USP;1000;1000;KG;780,25;1493230,57;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000391;GLICERINA USP;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000393;GERMALL 115;1000;1000;KG;10,65;0,10;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000393;GERMALL 115;1000;1004;KG;34,20;0,31;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1004-MP TVUC;1000-Pharsana Valencia
11000394;ACIDO CITRICO;1000;1000;KG;20,79;689,76;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000395;OXIDO DE ZINC USP;1000;1000;KG;99,68;307826,45;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000396;ACIDO ESTEARICO TP;1000;1000;KG;162,50;166894,93;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000397;ALCOHOL CETILICO;1000;1000;KG;170,64;518119,52;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000398;ISOPROPIL MIRISTATO;1000;1000;KG;109,15;472346,35;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000398;ISOPROPIL MIRISTATO;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000399;TRIETANOLAMINA 85 %;1000;1000;KG;99,31;0,98;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000399;TRIETANOLAMINA 85 %;1000;1004;KG;400,00;3,97;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1004-MP TVUC;1000-Pharsana Valencia
11000400;UNIQUAT QAC-80;1000;1000;KG;21,14;0,25;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000401;SILICONA 200;1000;1000;KG;203,60;937482,43;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000402;TALCO COSMETICO;1000;1000;KG;8951,75;3321713,18;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000402;TALCO COSMETICO;1000;1005;KG;6000,00;2226411,50;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1005-MP Inv Seguridad;1000-Pharsana Valencia
11000403;VASELINA BLANCA;1000;1000;KG;569,90;487597,49;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000404;FRAGANCIA DE MANZANILLA 8562;1000;1000;KG;28,72;321007,58;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000405;EXTRACTO DE MANZANILLA (CREMOGEN);1000;1000;KG;147,88;827366,05;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000406;FRAGANCIA  CHICCO (BSV 3044/2);1000;1000;KG;516,35;7925554,84;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000406;FRAGANCIA  CHICCO (BSV 3044/2);1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000407;TWEEN 60;1000;1000;KG;41,63;0,42;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000407;TWEEN 60;1000;1004;KG;430,00;4,30;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1004-MP TVUC;1000-Pharsana Valencia
11000408;SPAN 60;1000;1000;KG;34,97;0,35;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000408;SPAN 60;1000;1004;KG;226,00;2,25;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1004-MP TVUC;1000-Pharsana Valencia
11000409;METHOCEL J-12 MS (FIJADOR P/COTONCI;1000;1000;KG;2,85;0,03;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000410;ALGODON EN TACOS;1000;1000;KG;1620,85;3509242,22;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000410;ALGODON EN TACOS;1000;1005;KG;965,60;2090584,75;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1005-MP Inv Seguridad;1000-Pharsana Valencia
11000411;EXTRACTO DE ALOE VERA;1000;1000;KG;64,15;298129,31;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000412;COLORANTE AMARILLO # 5;1000;1000;G;17170,00;171,70;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000413;ALGODON P/COTTON ( MECHAS );1000;1000;KG;986,40;2134072,35;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000413;ALGODON P/COTTON ( MECHAS );1000;1005;KG;286,90;620706,97;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1005-MP Inv Seguridad;1000-Pharsana Valencia
11000413;ALGODON P/COTTON ( MECHAS );1000;2000;KG;27,62;59755,76;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000414;PROPILENGLICOL;1000;1000;KG;1087,55;1032506,34;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000414;PROPILENGLICOL;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000416;LAMESOFT PO 65;1000;1000;KG;234,60;358514,39;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000416;LAMESOFT PO 65;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000417;DEHYTON MC;1000;1000;KG;163,16;78188,76;0,000;0,00;21,900;10494,81;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000417;DEHYTON MC;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000419;GLUADIM WQ;1000;1000;KG;148,95;927976,49;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000419;GLUADIM WQ;1000;1007;KG;60,00;373807,25;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1007-Rechazado;1000-Pharsana Valencia
11000419;GLUADIM WQ;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000420;TWEEN 28 (ANTIGUO ATLAS G4280;1000;1000;KG;125,95;1662594,45;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000420;TWEEN 28 (ANTIGUO ATLAS G4280;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000421;POLIQUART 955;1000;1000;KG;138,30;1,39;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000421;POLIQUART 955;1000;1004;KG;24,50;0,25;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1004-MP TVUC;1000-Pharsana Valencia
11000422;DL PANTENOL;1000;1000;KG;6,78;0,08;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000423;LECHE DE ALMENDRAS DULCES;1000;1000;KG;12,32;30139,67;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000426;EXTRACTO DE AZAHAR 4950;1000;1000;KG;20,80;82004,94;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000426;EXTRACTO DE AZAHAR 4950;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000435;VITAMINA E;1000;1000;KG;43,39;0,43;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000435;VITAMINA E;1000;1004;KG;25,00;0,25;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1004-MP TVUC;1000-Pharsana Valencia
11000435;VITAMINA E;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000437;ALLANTOINA;1000;1000;KG;549,44;5,49;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000437;ALLANTOINA;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000439;EXTRACTO DE MIEL;1000;1000;KG;14,64;63502,39;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000440;CETIOL OE;1000;1000;KG;13,60;0,13;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000440;CETIOL OE;1000;1004;KG;564,80;5,57;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1004-MP TVUC;1000-Pharsana Valencia
11000440;CETIOL OE;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000445;SILICONA 193;1000;1000;KG;155,85;617457,65;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000445;SILICONA 193;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000447;ULTREZ 21;1000;1000;KG;12,65;247393,04;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000448;GERMALL PLUSS;1000;1000;KG;7,35;0,07;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000448;GERMALL PLUSS;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000452;NUTRILAN MILK;1000;1000;KG;4,72;0,04;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000454;SUPER ABSORBENTE;1002;2002;KG;10,00;0,10;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2002-Rechazado;1002-Pharsana Higienico
11000460;ACIDO BORICO;1000;1000;KG;18,90;7065,11;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000467;ALCOHOL ETILICO 96;1000;1000;KG;6174,60;4774942,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000472;FRAGANCIA P BABY FRIENDS;1000;1000;KG;57,06;638399,32;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000473;LIPOGARD 312-01;1000;1000;KG;3,40;0,03;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000473;LIPOGARD 312-01;1000;1004;KG;8,00;0,08;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1004-MP TVUC;1000-Pharsana Valencia
11000474;STIMUTEX - AS 290 - 02;1000;1000;KG;1,12;0,01;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000474;STIMUTEX - AS 290 - 02;1000;1004;KG;11,00;0,10;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1004-MP TVUC;1000-Pharsana Valencia
11000477;NT FÍLICO BLANCO 13 CM (10 G/M2);1002;1000;M2;378330,00;883659,72;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11000477;NT FÍLICO BLANCO 13 CM (10 G/M2);1002;2000;M2;35300,00;82449,68;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11000478;HOT MELT CONSTRUCCION;1002;1000;KG;8000,00;6172911,38;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11000478;HOT MELT CONSTRUCCION;1002;1005;KG;6720,00;5185245,56;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1005-MP Inv Seguridad;1002-Pharsana Higienico
11000478;HOT MELT CONSTRUCCION;1002;1007;KG;521,00;402010,85;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1007-Rechazado;1002-Pharsana Higienico
11000478;HOT MELT CONSTRUCCION;1002;2000;KG;1056,96;815566,60;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11000478;HOT MELT CONSTRUCCION;1002;2002;KG;25,00;19290,35;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2002-Rechazado;1002-Pharsana Higienico
11000479;PASTA QUIMICA NO TRATADA 48 CM;1002;1000;KG;7284,00;1620354,44;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11000479;PASTA QUIMICA NO TRATADA 48 CM;1002;1005;KG;48801,00;10855974,34;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1005-MP Inv Seguridad;1002-Pharsana Higienico
11000479;PASTA QUIMICA NO TRATADA 48 CM;1002;2000;KG;4950,27;1101207,03;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11000479;PASTA QUIMICA NO TRATADA 48 CM;1002;2002;KG;354,85;78936,67;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2002-Rechazado;1002-Pharsana Higienico
11000483;PASTA QUIMICA NO TRATADA 24 CM;1002;1000;KG;6205,05;646895,78;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11000483;PASTA QUIMICA NO TRATADA 24 CM;1002;2000;KG;2255,50;235142,80;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11000484;LAYER VERDE 8 CM (40 G/M2);1002;1000;M2;29075,00;1437366,63;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11000484;LAYER VERDE 8 CM (40 G/M2);1002;2000;M2;371,00;18340,95;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11000489;LAYER VERDE 50 MM (40 G/M2);1002;2002;M2;365,00;88451,41;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2002-Rechazado;1002-Pharsana Higienico
11000497;EXTRACTO MALVA HG COD.4360;1000;1000;KG;11,08;251055,70;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000498;EXTRACTO MIRTILLO BILBERRY HG COD.4524;1000;1000;KG;11,56;3,15;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000502;OLIVEN 460;1000;1000;KG;28,55;88164,07;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000506;OLIVEM 300;1000;1000;KG;33,30;0,34;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000514;NT FILICO BLANCO 8,5 CM (12 G/M2);1002;1000;M2;42641,67;292154,99;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11000514;NT FILICO BLANCO 8,5 CM (12 G/M2);1002;2000;M2;18380,01;125928,72;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11000558;ACIDO SALICILICO;1000;1000;KG;15,57;6728,56;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000563;ALGODON EN MECHA  P/MOTAS 4R/M;1000;1000;KG;431,25;933280,69;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000563;ALGODON EN MECHA  P/MOTAS 4R/M;1000;1005;KG;137,80;298216,99;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1005-MP Inv Seguridad;1000-Pharsana Valencia
11000564;SAP-PAPER GELOK 19040 S/S 32 MM;1002;2000;M2;1333,89;657800,91;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11000564;SAP-PAPER GELOK 19040 S/S 32 MM;1002;2002;M2;15,04;7418,85;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2002-Rechazado;1002-Pharsana Higienico
11000580;ADL MORADO 80MM 40GR/M2;1002;1004;M2;374400,00;3744,18;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1004-MP TVUC;1002-Pharsana Higienico
11000580;ADL MORADO 80MM 40GR/M2;1002;2000;M2;8886,00;88,86;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11000598;EXTRACTO DE AVENA;1000;1000;KG;6,16;30633,25;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000614;FRIOGEL;1000;1000;KG;2,14;0,03;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000621;EXTRACTO DE HAMAMELIS;1000;1000;KG;17,20;3,49;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000630;POLIPROPILENO J 700;1000;1000;KG;1975,00;2637366,43;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000631;ACEITE ALOE VERA;1000;1000;KG;3,80;95177,73;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000740;TINOGARD TT;1000;1000;KG;1,22;0,02;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000740;TINOGARD TT;1000;1004;KG;12,40;0,16;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1004-MP TVUC;1000-Pharsana Valencia
11000753;ACULYN 88 (LIPO);1000;1000;KG;154,20;51,32;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000754;EXTRACTO DE CALENDULA (ROMEDA);1000;1000;KG;8,03;0,08;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000754;EXTRACTO DE CALENDULA (ROMEDA);1000;1004;KG;9,60;0,10;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1004-MP TVUC;1000-Pharsana Valencia
11000795;HOOK CP2/MY 50 CS FHL1 H1 (KOESTER);1002;1000;M;251600,00;4233677,72;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11000795;HOOK CP2/MY 50 CS FHL1 H1 (KOESTER);1002;1005;M;150960,00;2540206,63;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1005-MP Inv Seguridad;1002-Pharsana Higienico
11000795;HOOK CP2/MY 50 CS FHL1 H1 (KOESTER);1002;2000;M;32930,01;554113,87;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11000825;SAL INDUSTRIAL;1000;1000;KG;400,00;42054,60;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000848;EUMULGIN CO 40;1000;1000;KG;417,25;319147,57;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000848;EUMULGIN CO 40;1000;2000;KG;0,00;0,00;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1000-Pharsana Valencia
11000883;FRAGANCIA SUNSENT DREAMS 156 (GIVAUDAN);1000;1007;KG;14,00;3,29;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1007-Rechazado;1000-Pharsana Valencia
11000900;ALMIDON DE MAIZ ARCO REX (INDELMA);1000;1000;KG;1016,10;590071,51;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1000-Pharsana Valencia
11000964;LOOP TRANSLUCIDO 210MM NIÑO;1002;1000;M;257280,00;5381095,10;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11000964;LOOP TRANSLUCIDO 210MM NIÑO;1002;2000;M;20635,31;431594,24;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11000973;TELA N/T FILICO BLANCO 220MMX15GRS;1002;1000;M2;83873,33;970140,14;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;1000-Materia Prima;1002-Pharsana Higienico
11000973;TELA N/T FILICO BLANCO 220MMX15GRS;1002;2000;M2;21010,42;243021,84;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZMAP;2000-Producción;1002-Pharsana Higienico
11001138;ENVASE TALCO 200 GRAMOS;1000;1000;ST;24166,00;1476580,58;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001143;BOLSAS ALGODON CHICCO (100 MOTAS);1000;1000;ST;86844,00;868,44;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001146;TAPAS TALCO CHICCO STD;1000;1000;ST;60150,00;1664249,06;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001178;CAJA TIPO 7;1000;1000;ST;4173,00;1155450,06;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
11001179;CINTA EMBALAJE;1000;1000;M;376,00;3025,13;0,000;0,00;0,000;0,00;20.02.2026 - 22:03:31;ZEMP;1000-Materia Prima;1000-Pharsana Valencia
