Codigo_Mat;Denominacion Material;Centro;Almacen;C-B;LibreUt;Calidad;Bloqueado;Hora;Categoría;Marca;Grupo;TextAlm;TextCent
50001103;CHICCO PROMO TALCO 200G + 100G GRATIS;1001;3002;CS;0,75;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Talco;3002-PT Reserva;1001-Pharsana Maracay
50001106;FRIENDS PD REGULAR S/P (12X40UN);1001;3000;PAK;1378,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3000-ProdTerminado WM;1001-Pharsana Maracay
50001106;FRIENDS PD REGULAR S/P (12X40UN);1001;3002;PAK;4,33;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3002-PT Reserva;1001-Pharsana Maracay
50001106;FRIENDS PD REGULAR S/P (12X40UN);1001;3004;PAK;1,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3004-Devoluciones;1001-Pharsana Maracay
50001106;FRIENDS PD REGULAR S/P (12X40UN);1002;3001;PAK;4,75;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3001-Muestras Gemelas;1002-Pharsana Higienico
50001107;FRIENDS PD REGULAR S/P (12X60UN);1001;3000;PAK;398,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3000-ProdTerminado WM;1001-Pharsana Maracay
50001107;FRIENDS PD REGULAR S/P (12X60UN);1001;3002;PAK;3,58;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3002-PT Reserva;1001-Pharsana Maracay
50001107;FRIENDS PD REGULAR S/P (12X60UN);1001;3010;PAK;600,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3010-Retenido;1001-Pharsana Maracay
50001107;FRIENDS PD REGULAR S/P (12X60UN);1001;3018;PAK;1,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3018-Rechazado;1001-Pharsana Maracay
50001107;FRIENDS PD REGULAR S/P (12X60UN);1002;3001;PAK;4,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3001-Muestras Gemelas;1002-Pharsana Higienico
50001110;FRIENDS PD MANZANILLA (12X40UN);1001;3000;PAK;97,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3000-ProdTerminado WM;1001-Pharsana Maracay
50001110;FRIENDS PD MANZANILLA (12X40UN);1001;3002;PAK;3,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3002-PT Reserva;1001-Pharsana Maracay
50001110;FRIENDS PD MANZANILLA (12X40UN);1001;3004;PAK;2,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3004-Devoluciones;1001-Pharsana Maracay
50001110;FRIENDS PD MANZANILLA (12X40UN);1001;3010;PAK;70,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3010-Retenido;1001-Pharsana Maracay
50001110;FRIENDS PD MANZANILLA (12X40UN);1002;3001;PAK;2,17;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3001-Muestras Gemelas;1002-Pharsana Higienico
50001169;FRIENDS PD LONG (24X20UN);1001;3000;PAK;124,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3000-ProdTerminado WM;1001-Pharsana Maracay
50001169;FRIENDS PD LONG (24X20UN);1001;3002;PAK;1,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3002-PT Reserva;1001-Pharsana Maracay
50001169;FRIENDS PD LONG (24X20UN);1002;2001;PAK;102,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;2001-Retenido;1002-Pharsana Higienico
50001169;FRIENDS PD LONG (24X20UN);1002;3001;PAK;0,79;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3001-Muestras Gemelas;1002-Pharsana Higienico
50001072;AMY SEC TH 99% AGUA (20x48UN);1000;3000;CS;1130,00;0,000;0,450;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3000-Prod. Terminado;1000-Pharsana Valencia
50001072;AMY SEC TH 99% AGUA (20x48UN);1000;3001;CS;7,70;0,750;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3001-Muestras Gemelas;1000-Pharsana Valencia
50001072;AMY SEC TH 99% AGUA (20x48UN);1000;3017;CS;1,10;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3017-MG Microbilogia;1000-Pharsana Valencia
50001072;AMY SEC TH 99% AGUA (20x48UN);1001;3000;CS;1346,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3000-ProdTerminado WM;1001-Pharsana Maracay
50001072;AMY SEC TH 99% AGUA (20x48UN);1001;3002;CS;9,80;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3002-PT Reserva;1001-Pharsana Maracay
50001072;AMY SEC TH 99% AGUA (20x48UN);1001;3018;CS;2,05;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3018-Rechazado;1001-Pharsana Maracay
50001073;CHICCO KIT CHAMP MANZ COLON ACEI CR 200;1001;3002;CS;8,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH- Kit Cosmética;3002-PT Reserva;1001-Pharsana Maracay
50001074;CHICCO KIT CHAMPU ORI LOCION COLONIA 200;1001;3002;CS;2,63;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH- Kit Cosmética;3002-PT Reserva;1001-Pharsana Maracay
50001075;CHICCO KIT CHAMP ORG COLON COTON TH 100;1001;3002;CS;5,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH- Kit Cosmética;3002-PT Reserva;1001-Pharsana Maracay
50001078;SECUREZZA PANTS XL (8X10);1001;3002;PAK;6,38;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Pañal Pull Up;3002-PT Reserva;1001-Pharsana Maracay
50001078;SECUREZZA PANTS XL (8X10);1001;3010;PAK;598,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Pañal Pull Up;3010-Retenido;1001-Pharsana Maracay
50001078;SECUREZZA PANTS XL (8X10);1001;3018;PAK;0,63;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Pañal Pull Up;3018-Rechazado;1001-Pharsana Maracay
50001079;AMY SEC TH 99% AGUA (48x24UN);1000;3000;CS;675,00;0,000;0,438;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Travel Pack;3000-Prod. Terminado;1000-Pharsana Valencia
50001079;AMY SEC TH 99% AGUA (48x24UN);1000;3001;CS;5,88;0,792;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Travel Pack;3001-Muestras Gemelas;1000-Pharsana Valencia
50001079;AMY SEC TH 99% AGUA (48x24UN);1000;3003;CS;326,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Travel Pack;3003-PT Cuarentena;1000-Pharsana Valencia
50001079;AMY SEC TH 99% AGUA (48x24UN);1000;3017;CS;1,38;0,250;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Travel Pack;3017-MG Microbilogia;1000-Pharsana Valencia
50001079;AMY SEC TH 99% AGUA (48x24UN);1001;3000;CS;1211,00;261,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Travel Pack;3000-ProdTerminado WM;1001-Pharsana Maracay
50001079;AMY SEC TH 99% AGUA (48x24UN);1001;3002;CS;20,83;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Travel Pack;3002-PT Reserva;1001-Pharsana Maracay
50001079;AMY SEC TH 99% AGUA (48x24UN);1001;3004;CS;7,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Travel Pack;3004-Devoluciones;1001-Pharsana Maracay
50001079;AMY SEC TH 99% AGUA (48x24UN);1001;3018;CS;0,31;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Travel Pack;3018-Rechazado;1001-Pharsana Maracay
50001086;FRIENDS PANTY MENSTRUAL TALLA S (8X3);1001;3000;CS;40,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Friends;PH-Panty Menstrual;3000-ProdTerminado WM;1001-Pharsana Maracay
50001086;FRIENDS PANTY MENSTRUAL TALLA S (8X3);1001;3002;CS;2,75;0,000;0,125;20.02.2026 - 22:03:39;INCONTINENCIA;Friends;PH-Panty Menstrual;3002-PT Reserva;1001-Pharsana Maracay
50001089;FRIENDS PANTY MENSTRUAL TALLA L (8X3);1001;3000;CS;37,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Friends;PH-Panty Menstrual;3000-ProdTerminado WM;1001-Pharsana Maracay
50001089;FRIENDS PANTY MENSTRUAL TALLA L (8X3);1001;3002;CS;4,63;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Friends;PH-Panty Menstrual;3002-PT Reserva;1001-Pharsana Maracay
50001089;FRIENDS PANTY MENSTRUAL TALLA L (8X3);1001;3004;CS;1,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Friends;PH-Panty Menstrual;3004-Devoluciones;1001-Pharsana Maracay
50001089;FRIENDS PANTY MENSTRUAL TALLA L (8X3);1001;3018;CS;0,13;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Friends;PH-Panty Menstrual;3018-Rechazado;1001-Pharsana Maracay
50001090;FRIENDS PANTY MENSTRUAL TALLA S (COMPRA);1002;2001;PAK;2,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Pañal Pull Up;2001-Retenido;1002-Pharsana Higienico
50001092;FRIENDS PANTY MENSTRUAL TALLA L (COMPRA);1002;2001;PAK;10,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Pañal Pull Up;2001-Retenido;1002-Pharsana Higienico
50001095;SECUREZZA PANTS M (8X10);1001;3000;PAK;430,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Pañal Pull Up;3000-ProdTerminado WM;1001-Pharsana Maracay
50001095;SECUREZZA PANTS M (8X10);1001;3002;PAK;2,25;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Pañal Pull Up;3002-PT Reserva;1001-Pharsana Maracay
50001095;SECUREZZA PANTS M (8X10);1001;3010;PAK;536,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Pañal Pull Up;3010-Retenido;1001-Pharsana Maracay
50001095;SECUREZZA PANTS M (8X10);1001;3018;PAK;1,75;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Pañal Pull Up;3018-Rechazado;1001-Pharsana Maracay
50001097;SECUREZZA PANTS L (8X10);1001;3002;PAK;2,25;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Pañal Pull Up;3002-PT Reserva;1001-Pharsana Maracay
50001097;SECUREZZA PANTS L (8X10);1001;3010;PAK;856,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Pañal Pull Up;3010-Retenido;1001-Pharsana Maracay
50001097;SECUREZZA PANTS L (8X10);1001;3018;PAK;1,88;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Pañal Pull Up;3018-Rechazado;1001-Pharsana Maracay
50001100;CHICCO BS CHAMPU CABELLONORMAL(10x400ML);1000;3001;CS;2,20;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3001-Muestras Gemelas;1000-Pharsana Valencia
50001100;CHICCO BS CHAMPU CABELLONORMAL(10x400ML);1001;3000;CS;1274,00;3,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3000-ProdTerminado WM;1001-Pharsana Maracay
50001100;CHICCO BS CHAMPU CABELLONORMAL(10x400ML);1001;3002;CS;7,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3002-PT Reserva;1001-Pharsana Maracay
50001100;CHICCO BS CHAMPU CABELLONORMAL(10x400ML);1001;3004;CS;2,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3004-Devoluciones;1001-Pharsana Maracay
50001100;CHICCO BS CHAMPU CABELLONORMAL(10x400ML);1001;3018;CS;3,20;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3018-Rechazado;1001-Pharsana Maracay
50001102;CHICCO BS CHAMPU CABELLOOSCURO(10x400ML);1000;3001;CS;1,30;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3001-Muestras Gemelas;1000-Pharsana Valencia
50001108;FRIENDS TS XTREME SEC REGULAR (12x14UN);1001;3000;PAK;548,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3000-ProdTerminado WM;1001-Pharsana Maracay
50001108;FRIENDS TS XTREME SEC REGULAR (12x14UN);1001;3002;PAK;5,08;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3002-PT Reserva;1001-Pharsana Maracay
50001108;FRIENDS TS XTREME SEC REGULAR (12x14UN);1001;3004;PAK;1,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3004-Devoluciones;1001-Pharsana Maracay
50001108;FRIENDS TS XTREME SEC REGULAR (12x14UN);1001;3018;PAK;0,08;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3018-Rechazado;1001-Pharsana Maracay
50001108;FRIENDS TS XTREME SEC REGULAR (12x14UN);1002;3001;PAK;3,25;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3001-Muestras Gemelas;1002-Pharsana Higienico
50001109;FRIENDS TS TELA REGULAR (12x14UN);1001;3000;PAK;976,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3000-ProdTerminado WM;1001-Pharsana Maracay
50001109;FRIENDS TS TELA REGULAR (12x14UN);1001;3002;PAK;1,50;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3002-PT Reserva;1001-Pharsana Maracay
50001109;FRIENDS TS TELA REGULAR (12x14UN);1001;3004;PAK;1,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3004-Devoluciones;1001-Pharsana Maracay
50001109;FRIENDS TS TELA REGULAR (12x14UN);1001;3018;PAK;0,08;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3018-Rechazado;1001-Pharsana Maracay
50001109;FRIENDS TS TELA REGULAR (12x14UN);1002;3001;PAK;4,42;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3001-Muestras Gemelas;1002-Pharsana Higienico
50001111;FRIENDS TS NOCTURNA SIN ALAS (12x10UN);1001;3000;PAK;1429,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3000-ProdTerminado WM;1001-Pharsana Maracay
50001111;FRIENDS TS NOCTURNA SIN ALAS (12x10UN);1001;3002;PAK;5,83;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3002-PT Reserva;1001-Pharsana Maracay
50001111;FRIENDS TS NOCTURNA SIN ALAS (12x10UN);1001;3004;PAK;1,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3004-Devoluciones;1001-Pharsana Maracay
50001111;FRIENDS TS NOCTURNA SIN ALAS (12x10UN);1001;3018;PAK;0,33;0,000;0,083;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3018-Rechazado;1001-Pharsana Maracay
50001111;FRIENDS TS NOCTURNA SIN ALAS (12x10UN);1002;3001;PAK;4,75;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3001-Muestras Gemelas;1002-Pharsana Higienico
50001113;ACTIVA SEC PERD. ABUNDANTE(6x20UN) PROMO;1001;3000;PAK;237,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Activa;PH-Toalla Incontinen;3000-ProdTerminado WM;1001-Pharsana Maracay
50001113;ACTIVA SEC PERD. ABUNDANTE(6x20UN) PROMO;1001;3002;PAK;2,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Activa;PH-Toalla Incontinen;3002-PT Reserva;1001-Pharsana Maracay
50001113;ACTIVA SEC PERD. ABUNDANTE(6x20UN) PROMO;1001;3018;PAK;0,50;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Activa;PH-Toalla Incontinen;3018-Rechazado;1001-Pharsana Maracay
50001116;ACTIVA SEC PD PERD OCAS PROMO (6X80UN);1001;3000;PAK;714,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Activa;PH-Protector Diario;3000-ProdTerminado WM;1001-Pharsana Maracay
50001116;ACTIVA SEC PD PERD OCAS PROMO (6X80UN);1001;3002;PAK;18,50;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Activa;PH-Protector Diario;3002-PT Reserva;1001-Pharsana Maracay
50001116;ACTIVA SEC PD PERD OCAS PROMO (6X80UN);1001;3004;PAK;1,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Activa;PH-Protector Diario;3004-Devoluciones;1001-Pharsana Maracay
50001116;ACTIVA SEC PD PERD OCAS PROMO (6X80UN);1001;3018;PAK;0,67;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Activa;PH-Protector Diario;3018-Rechazado;1001-Pharsana Maracay
50001116;ACTIVA SEC PD PERD OCAS PROMO (6X80UN);1002;3001;PAK;0,33;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Activa;PH-Protector Diario;3001-Muestras Gemelas;1002-Pharsana Higienico
50001117;ACTIVA ROPA INTERIOR DESECH S/M (4X10);1001;3002;PAK;2,75;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Activa;PH-Pañal Pull Up;3002-PT Reserva;1001-Pharsana Maracay
50001118;ACTIVA ROPA INTERIOR DESECH L/XL (4X10);1001;3002;PAK;1,50;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Activa;PH-Pañal Pull Up;3002-PT Reserva;1001-Pharsana Maracay
50001118;ACTIVA ROPA INTERIOR DESECH L/XL (4X10);1001;3018;PAK;0,50;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Activa;PH-Pañal Pull Up;3018-Rechazado;1001-Pharsana Maracay
50001123;FRIENDS JABON INTIMO (12x240ML);1000;3001;CS;2,75;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Friends;PH-Jabón Líquido;3001-Muestras Gemelas;1000-Pharsana Valencia
50001123;FRIENDS JABON INTIMO (12x240ML);1001;3000;CS;240,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Friends;PH-Jabón Líquido;3000-ProdTerminado WM;1001-Pharsana Maracay
50001123;FRIENDS JABON INTIMO (12x240ML);1001;3002;CS;1,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Friends;PH-Jabón Líquido;3002-PT Reserva;1001-Pharsana Maracay
50001123;FRIENDS JABON INTIMO (12x240ML);1001;3004;CS;3,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Friends;PH-Jabón Líquido;3004-Devoluciones;1001-Pharsana Maracay
50001123;FRIENDS JABON INTIMO (12x240ML);1001;3018;CS;1,67;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Friends;PH-Jabón Líquido;3018-Rechazado;1001-Pharsana Maracay
50001124;CHICCO BS JABON LIQUIDO(10x400ML);1000;3001;CS;1,30;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Jabón Líquido;3001-Muestras Gemelas;1000-Pharsana Valencia
50001124;CHICCO BS JABON LIQUIDO(10x400ML);1001;3000;CS;75,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Jabón Líquido;3000-ProdTerminado WM;1001-Pharsana Maracay
50001124;CHICCO BS JABON LIQUIDO(10x400ML);1001;3002;CS;5,10;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Jabón Líquido;3002-PT Reserva;1001-Pharsana Maracay
50001124;CHICCO BS JABON LIQUIDO(10x400ML);1001;3018;CS;8,70;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Jabón Líquido;3018-Rechazado;1001-Pharsana Maracay
50001130;FRIENDS PD REGULAR S/P (24X20UN);1001;3000;PAK;472,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3000-ProdTerminado WM;1001-Pharsana Maracay
50001130;FRIENDS PD REGULAR S/P (24X20UN);1001;3002;PAK;5,96;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3002-PT Reserva;1001-Pharsana Maracay
50001130;FRIENDS PD REGULAR S/P (24X20UN);1001;3004;PAK;1,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3004-Devoluciones;1001-Pharsana Maracay
50001130;FRIENDS PD REGULAR S/P (24X20UN);1001;3018;PAK;0,04;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3018-Rechazado;1001-Pharsana Maracay
50001130;FRIENDS PD REGULAR S/P (24X20UN);1002;3001;PAK;0,63;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3001-Muestras Gemelas;1002-Pharsana Higienico
50001102;CHICCO BS CHAMPU CABELLOOSCURO(10x400ML);1001;3000;CS;63,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3000-ProdTerminado WM;1001-Pharsana Maracay
50001102;CHICCO BS CHAMPU CABELLOOSCURO(10x400ML);1001;3002;CS;0,70;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3002-PT Reserva;1001-Pharsana Maracay
50001102;CHICCO BS CHAMPU CABELLOOSCURO(10x400ML);1001;3018;CS;0,40;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3018-Rechazado;1001-Pharsana Maracay
50001133;FRIENDS PD MANZANILLA (24X20UN);1001;3000;PAK;248,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3000-ProdTerminado WM;1001-Pharsana Maracay
50001133;FRIENDS PD MANZANILLA (24X20UN);1001;3002;PAK;2,54;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3002-PT Reserva;1001-Pharsana Maracay
50001133;FRIENDS PD MANZANILLA (24X20UN);1001;3018;PAK;0,04;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3018-Rechazado;1001-Pharsana Maracay
50001133;FRIENDS PD MANZANILLA (24X20UN);1002;3001;PAK;0,46;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3001-Muestras Gemelas;1002-Pharsana Higienico
50001134;FRIENDS PD REGULAR S/P PROMO (12X60UN);1001;3000;PAK;746,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3000-ProdTerminado WM;1001-Pharsana Maracay
50001134;FRIENDS PD REGULAR S/P PROMO (12X60UN);1001;3002;PAK;5,25;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3002-PT Reserva;1001-Pharsana Maracay
50001134;FRIENDS PD REGULAR S/P PROMO (12X60UN);1001;3018;PAK;0,58;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3018-Rechazado;1001-Pharsana Maracay
50001134;FRIENDS PD REGULAR S/P PROMO (12X60UN);1002;3001;PAK;1,75;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;3001-Muestras Gemelas;1002-Pharsana Higienico
50001136;LADYFACE DISCOS DE ALG (8x80UN)PROMO3x2;1000;3001;CS;2,63;0,000;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Lady Face;PH-Cotton Round;3001-Muestras Gemelas;1000-Pharsana Valencia
50001136;LADYFACE DISCOS DE ALG (8x80UN)PROMO3x2;1001;3000;CS;140,00;0,000;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Lady Face;PH-Cotton Round;3000-ProdTerminado WM;1001-Pharsana Maracay
50001137;LADY FACE DISCOS DE ALGODON (24x80UN);1000;3001;CS;2,38;1,125;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Lady Face;PH-Cotton Round;3001-Muestras Gemelas;1000-Pharsana Valencia
50001137;LADY FACE DISCOS DE ALGODON (24x80UN);1000;3017;CS;1,96;0,000;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Lady Face;PH-Cotton Round;3017-MG Microbilogia;1000-Pharsana Valencia
50001137;LADY FACE DISCOS DE ALGODON (24x80UN);1001;3000;CS;177,00;0,000;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Lady Face;PH-Cotton Round;3000-ProdTerminado WM;1001-Pharsana Maracay
50001137;LADY FACE DISCOS DE ALGODON (24x80UN);1001;3002;CS;2,71;0,000;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Lady Face;PH-Cotton Round;3002-PT Reserva;1001-Pharsana Maracay
50001137;LADY FACE DISCOS DE ALGODON (24x80UN);1001;3004;CS;0,17;0,000;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Lady Face;PH-Cotton Round;3004-Devoluciones;1001-Pharsana Maracay
