Entrega;Solicitante;Nombre del solicitante;Destinatario mcía.;Codigo_Mat;Denominación;Cantidad entrega;Un.medida venta;FechaE;FechaR;ClaseE;Zona;Vendedor;Pedido;PosPed;Monto;Moneda;Cod.Vend;Categoría;Marca;Grupo;Sector;MesEntr;Cod G.V.;Grupo Vend
2000088427;10002250;DROGUERIA VITALCLINIC,C.A;11001275;50000495;AMY LOCION PARA BEBES (10x200ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066404;20;         29,20;USD;100057;HIGIENE PERSONAL;Amy;PH-Loción;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088427;10002250;DROGUERIA VITALCLINIC,C.A;11001275;50000899;AMY ACEITE PARA BEBES (10x220ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066404;30;         45,70;USD;100057;HIGIENE PERSONAL;Amy;PH-Aceite;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088427;10002250;DROGUERIA VITALCLINIC,C.A;11001275;50001079;AMY SEC TH 99% AGUA (48x24UN);              2,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066404;40;         72,00;USD;100057;TOALLAS HUMEDAS;Amy;PH-TH Travel Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088427;10002250;DROGUERIA VITALCLINIC,C.A;11001275;50001005;AMY SEC TH MANZANILLA P/BEBES (24x72UN);              5,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066404;50;        202,80;USD;100057;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088427;10002250;DROGUERIA VITALCLINIC,C.A;11001275;50000956;SECUREZZA BC TH CORPORALES (12x54UN);              5,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066404;60;        154,20;USD;100057;TOALLAS HUMEDAS;Securezza;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088427;10002250;DROGUERIA VITALCLINIC,C.A;11001275;50001111;FRIENDS TS NOCTURNA SIN ALAS (12x10UN);              3,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066404;70;         82,44;USD;100057;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088427;10002250;DROGUERIA VITALCLINIC,C.A;11001275;50001123;FRIENDS JABON INTIMO (12x240ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066404;80;         55,08;USD;100057;HIGIENE PERSONAL;Friends;PH-Jabón Líquido;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088427;10002250;DROGUERIA VITALCLINIC,C.A;11001275;50001130;FRIENDS PD REGULAR S/P (24X20UN);              2,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066404;90;         59,52;USD;100057;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088427;10002250;DROGUERIA VITALCLINIC,C.A;11001275;50001054;CHICCO BS MOTAS ALG (12x100UN) PROMO;              2,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066404;100;         77,76;USD;100057;ALGODONES PT;Chicco;PH-Motas De Algodón;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088427;10002250;DROGUERIA VITALCLINIC,C.A;11001275;50001047;SECUREZZA CLASSIC M (4X20UN) PROMOPACK;              5,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066404;110;        335,80;USD;100057;INCONTINENCIA;Securezza;PH-Protector Incont.;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088428;10003201;COMERCIAL EMPIN MONAGAS, C.A.;10003201;50001012;CHICCO BS ACEITE (28x100ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066020;10;         92,68;USD;100057;HIGIENE PERSONAL;Chicco;PH-Aceite;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088428;10003201;COMERCIAL EMPIN MONAGAS, C.A.;10003201;50001072;AMY SEC TH 99% AGUA (20x48UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066020;20;         22,80;USD;100057;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088428;10003201;COMERCIAL EMPIN MONAGAS, C.A.;10003201;50001079;AMY SEC TH 99% AGUA (48x24UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066020;30;         36,00;USD;100057;TOALLAS HUMEDAS;Amy;PH-TH Travel Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088428;10003201;COMERCIAL EMPIN MONAGAS, C.A.;10003201;50000902;AMY COLONIA PARA BEBES (10x220ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066020;40;         38,20;USD;100057;HIGIENE PERSONAL;Amy;PH-Colonia;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088428;10003201;COMERCIAL EMPIN MONAGAS, C.A.;10003201;50000532;AMY CHAMPU PARA BEBES (10x200ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066020;50;         28,10;USD;100057;HIGIENE PERSONAL;Amy;PH-Champú;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088428;10003201;COMERCIAL EMPIN MONAGAS, C.A.;10003201;50000957;SECUREZZA PROTECTOR DE CAMA (6X10UN);              1,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066020;60;         44,46;USD;100057;INCONTINENCIA;Securezza;PH-Protector de Cama;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088429;10003201;COMERCIAL EMPIN MONAGAS, C.A.;10003201;50000639;SIEMPRE SECO BASICO M (6X6UN);              1,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066022;10;         30,18;USD;100057;INCONTINENCIA;Siempre Seco;PH-Protector Incont.;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088429;10003201;COMERCIAL EMPIN MONAGAS, C.A.;10003201;50000640;SIEMPRE SECO BASICO G (6X6UN);              1,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066022;20;         33,36;USD;100057;INCONTINENCIA;Siempre Seco;PH-Protector Incont.;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088429;10003201;COMERCIAL EMPIN MONAGAS, C.A.;10003201;50000974;CHICCO BS TH ORIGINAL (24x72UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066022;30;         60,48;USD;100057;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088429;10003201;COMERCIAL EMPIN MONAGAS, C.A.;10003201;50000975;CHICCO BS TH ORIGINAL (20x48UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066022;40;         35,20;USD;100057;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088429;10003201;COMERCIAL EMPIN MONAGAS, C.A.;10003201;50001011;CHICCO BS COLONIA (28x100ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066022;50;         74,48;USD;100057;HIGIENE PERSONAL;Chicco;PH-Colonia;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088429;10003201;COMERCIAL EMPIN MONAGAS, C.A.;10003201;50000970;CHICCO BS COLONIA (10x220ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066022;60;         48,50;USD;100057;HIGIENE PERSONAL;Chicco;PH-Colonia;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088430;10003201;COMERCIAL EMPIN MONAGAS, C.A.;10003201;50000626;SECUREZZA CLASSIC M REG (6x6UN);              1,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066023;10;         38,10;USD;100057;INCONTINENCIA;Securezza;PH-Protector Incont.;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088430;10003201;COMERCIAL EMPIN MONAGAS, C.A.;10003201;50000627;SECUREZZA CLASSIC L REG (6x6UN);              1,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066023;20;         44,94;USD;100057;INCONTINENCIA;Securezza;PH-Protector Incont.;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088431;10003122;AWA MARKET, C.A.;10003122;50001072;AMY SEC TH 99% AGUA (20x48UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066328;10;         22,80;USD;100057;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088431;10003122;AWA MARKET, C.A.;10003122;50001130;FRIENDS PD REGULAR S/P (24X20UN);              1,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066328;20;         29,76;USD;100057;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088432;10003122;AWA MARKET, C.A.;10003122;50000974;CHICCO BS TH ORIGINAL (24x72UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066329;10;         60,48;USD;100057;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088432;10003122;AWA MARKET, C.A.;10003122;50000975;CHICCO BS TH ORIGINAL (20x48UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066329;20;         35,20;USD;100057;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088432;10003122;AWA MARKET, C.A.;10003122;50001045;CHICCO BS TALCO (24x100G);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066329;30;         71,76;USD;100057;HIGIENE PERSONAL;Chicco;PH-Talco;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088432;10003122;AWA MARKET, C.A.;10003122;50001012;CHICCO BS ACEITE (28x100ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066329;40;         92,68;USD;100057;HIGIENE PERSONAL;Chicco;PH-Aceite;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088432;10003122;AWA MARKET, C.A.;10003122;50000632;SECUREZZA POST PARTO PREMIUM (12X10UN);              1,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066329;50;         26,88;USD;100057;INCONTINENCIA;Securezza;PH-Toalla Post-Parto;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088432;10003122;AWA MARKET, C.A.;10003122;50001021;SECUREZZA POST PARTO (12X15UN);              1,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066329;60;         32,40;USD;100057;INCONTINENCIA;Securezza;PH-Toalla Post-Parto;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088432;10003122;AWA MARKET, C.A.;10003122;50001011;CHICCO BS COLONIA (28x100ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066329;70;         74,48;USD;100057;HIGIENE PERSONAL;Chicco;PH-Colonia;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088432;10003122;AWA MARKET, C.A.;10003122;50000970;CHICCO BS COLONIA (10x220ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066329;80;         48,50;USD;100057;HIGIENE PERSONAL;Chicco;PH-Colonia;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088433;10002862;COMERCIAL DIFERENTE, C.A.;10002862;50000902;AMY COLONIA PARA BEBES (10x220ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Centro;MERY S. MOSES;1002066369;10;         43,10;USD;100082;HIGIENE PERSONAL;Amy;PH-Colonia;Cuidado Personal;02;10C;GV Ger. Reg. Ce.LLan
2000088433;10002862;COMERCIAL DIFERENTE, C.A.;10002862;50000899;AMY ACEITE PARA BEBES (10x220ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Centro;MERY S. MOSES;1002066369;20;         51,90;USD;100082;HIGIENE PERSONAL;Amy;PH-Aceite;Cuidado Personal;02;10C;GV Ger. Reg. Ce.LLan
2000088434;10002862;COMERCIAL DIFERENTE, C.A.;10002862;50001045;CHICCO BS TALCO (24x100G);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Centro;MERY S. MOSES;1002066370;10;         80,88;USD;100082;HIGIENE PERSONAL;Chicco;PH-Talco;Cuidado Personal;02;10C;GV Ger. Reg. Ce.LLan
2000088435;10003306;MAX CENTER MATURIN C.A;10003306;50001072;AMY SEC TH 99% AGUA (20x48UN);              5,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066421;10;        114,00;USD;100057;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088436;10003306;MAX CENTER MATURIN C.A;10003306;50001084;CHICCO BS TH ORIGINAL (48x24UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;TREICY C. ROCA;1002066422;10;         49,44;USD;100057;TOALLAS HUMEDAS;Chicco;PH-TH Travel Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088437;10002503;COLLINS VIVAS DISTRIBUCIONES;10002503;50000517;AMY MOTAS DE ALGODON (12x50UN);              7,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Occidente;PEDRO A. COLMENARES;1002066444;10;        197,40;USD;100026;ALGODONES PT;Amy;PH-Motas De Algodón;Cuidado Personal;02;105;GV Ger. Reg. DEnfoc.
2000088437;10002503;COLLINS VIVAS DISTRIBUCIONES;10002503;50001072;AMY SEC TH 99% AGUA (20x48UN);             10,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Occidente;PEDRO A. COLMENARES;1002066444;20;        248,00;USD;100026;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;Cuidado Personal;02;105;GV Ger. Reg. DEnfoc.
2000088438;10002503;COLLINS VIVAS DISTRIBUCIONES;10002503;60000417;CHICCO BIBERON VERDE BOY FLENT 150ML(6X1;              4,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Occidente;PEDRO A. COLMENARES;1002066445;10;        232,08;USD;100026;INFANTILES;Chicco Importado;Accesorios;Infant;02;105;GV Ger. Reg. DEnfoc.
2000088439;10002651;SUPER MARKET ORIENTE C.A.;10002651;50000992;CHICCO PAÑAL DE NIÑO G REG (8X20UN);              3,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;VICTOR A. MONTES;1002066406;10;        139,68;USD;100136;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088439;10002651;SUPER MARKET ORIENTE C.A.;10002651;50000990;CHICCO PAÑAL DE NIÑO M REG (8X20UN);              2,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;VICTOR A. MONTES;1002066406;20;         86,56;USD;100136;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088439;10002651;SUPER MARKET ORIENTE C.A.;10002651;50001169;FRIENDS PD LONG (24X20UN);              1,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;VICTOR A. MONTES;1002066406;30;         29,76;USD;100136;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088440;10000737;MERCA FACIL AUTOMERCADO,C.A.;10000737;50000990;CHICCO PAÑAL DE NIÑO M REG (8X20UN);              3,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;PEDRO A. COLMENARES;1002066407;10;        129,84;USD;100026;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088440;10000737;MERCA FACIL AUTOMERCADO,C.A.;10000737;50000993;CHICCO PAÑAL DE NIÑO XG REG (8X20UN);              1,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;PEDRO A. COLMENARES;1002066407;20;         48,00;USD;100026;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088440;10000737;MERCA FACIL AUTOMERCADO,C.A.;10000737;50000970;CHICCO BS COLONIA (10x220ML);              3,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;PEDRO A. COLMENARES;1002066407;30;        145,50;USD;100026;HIGIENE PERSONAL;Chicco;PH-Colonia;Cuidado Personal;02;100;GV. Ger. Reg. Occid.
2000088440;10000737;MERCA FACIL AUTOMERCADO,C.A.;10000737;50000495;AMY LOCION PARA BEBES (10x200ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;PEDRO A. COLMENARES;1002066407;40;         29,40;USD;100026;HIGIENE PERSONAL;Amy;PH-Loción;Cuidado Personal;02;100;GV. Ger. Reg. Occid.
2000088440;10000737;MERCA FACIL AUTOMERCADO,C.A.;10000737;50001005;AMY SEC TH MANZANILLA P/BEBES (24x72UN);              2,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;PEDRO A. COLMENARES;1002066407;50;         81,60;USD;100026;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;Cuidado Personal;02;100;GV. Ger. Reg. Occid.
2000088440;10000737;MERCA FACIL AUTOMERCADO,C.A.;10000737;50000626;SECUREZZA CLASSIC M REG (6x6UN);              1,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;PEDRO A. COLMENARES;1002066407;60;         38,10;USD;100026;INCONTINENCIA;Securezza;PH-Protector Incont.;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088440;10000737;MERCA FACIL AUTOMERCADO,C.A.;10000737;50000627;SECUREZZA CLASSIC L REG (6x6UN);              3,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;PEDRO A. COLMENARES;1002066407;70;        134,82;USD;100026;INCONTINENCIA;Securezza;PH-Protector Incont.;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088440;10000737;MERCA FACIL AUTOMERCADO,C.A.;10000737;50000956;SECUREZZA BC TH CORPORALES (12x54UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;PEDRO A. COLMENARES;1002066407;80;         31,08;USD;100026;TOALLAS HUMEDAS;Securezza;PH-TH Flow Pack;Cuidado Personal;02;100;GV. Ger. Reg. Occid.
2000088440;10000737;MERCA FACIL AUTOMERCADO,C.A.;10000737;50001106;FRIENDS PD REGULAR S/P (12X40UN);              4,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;PEDRO A. COLMENARES;1002066407;90;        119,52;USD;100026;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088440;10000737;MERCA FACIL AUTOMERCADO,C.A.;10000737;50001107;FRIENDS PD REGULAR S/P (12X60UN);              2,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;PEDRO A. COLMENARES;1002066407;100;         73,20;USD;100026;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088440;10000737;MERCA FACIL AUTOMERCADO,C.A.;10000737;50001130;FRIENDS PD REGULAR S/P (24X20UN);              4,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;PEDRO A. COLMENARES;1002066407;110;        119,04;USD;100026;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088440;10000737;MERCA FACIL AUTOMERCADO,C.A.;10000737;50001137;LADY FACE DISCOS DE ALGODON (24x80UN);              3,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;PEDRO A. COLMENARES;1002066407;120;        197,28;USD;100026;ALGODONES PT;Lady Face;PH-Cotton Round;Cuidado Personal;02;100;GV. Ger. Reg. Occid.
2000088441;10000737;MERCA FACIL AUTOMERCADO,C.A.;10000737;50000569;ACTIVA SEC PERDIDAS ABUNDANTES (12X10UN);              5,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Andina;PEDRO A. COLMENARES;1002066408;10;         82,80;USD;100026;INCONTINENCIA;Activa;PH-Toalla Incontinen;Absorbentes;02;100;GV. Ger. Reg. Occid.
2000088442;10000158;COMERCIALIZADORA LIMPIA TODO, C. A;11000474;50001023;CHICCO BS COTONCITO (32x100UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066413;10;         42,88;USD;100131;ALGODONES PT;Chicco;PH-Hisopos;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088442;10000158;COMERCIALIZADORA LIMPIA TODO, C. A;11000474;50001024;CHICCO BS COTONCITO (48x60UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066413;20;         56,64;USD;100131;ALGODONES PT;Chicco;PH-Hisopos;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088442;10000158;COMERCIALIZADORA LIMPIA TODO, C. A;11000474;50001020;CHICCO BS LOCION (28x100ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066413;30;         65,52;USD;100131;HIGIENE PERSONAL;Chicco;PH-Loción;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088442;10000158;COMERCIALIZADORA LIMPIA TODO, C. A;11000474;50001016;CHICCO BS CHAMPU CABELLONORMAL(28x100ML);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066413;40;         63,28;USD;100131;HIGIENE PERSONAL;Chicco;PH-Champú;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088442;10000158;COMERCIALIZADORA LIMPIA TODO, C. A;11000474;50001011;CHICCO BS COLONIA (28x100ML);              2,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066413;50;        148,96;USD;100131;HIGIENE PERSONAL;Chicco;PH-Colonia;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088442;10000158;COMERCIALIZADORA LIMPIA TODO, C. A;11000474;50000921;SECUREZZA COMFORT M REG (6x6UN);              1,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066413;60;         41,10;USD;100131;INCONTINENCIA;Securezza;PH-Protector Incont.;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088442;10000158;COMERCIALIZADORA LIMPIA TODO, C. A;11000474;50001021;SECUREZZA POST PARTO (12X15UN);              2,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066413;70;         64,80;USD;100131;INCONTINENCIA;Securezza;PH-Toalla Post-Parto;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088442;10000158;COMERCIALIZADORA LIMPIA TODO, C. A;11000474;50000640;SIEMPRE SECO BASICO G (6X6UN);              2,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066413;80;         66,72;USD;100131;INCONTINENCIA;Siempre Seco;PH-Protector Incont.;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088443;10000158;COMERCIALIZADORA LIMPIA TODO, C. A;11000474;50000443;AMY HISOPOS (48x60UN);              2,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066414;10;        102,72;USD;100131;ALGODONES PT;Amy;PH-Hisopos;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088443;10000158;COMERCIALIZADORA LIMPIA TODO, C. A;11000474;50000956;SECUREZZA BC TH CORPORALES (12x54UN);              1,000;CS;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066414;20;         31,08;USD;100131;TOALLAS HUMEDAS;Securezza;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088443;10000158;COMERCIALIZADORA LIMPIA TODO, C. A;11000474;50001133;FRIENDS PD MANZANILLA (24X20UN);              2,000;PAK;20.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066414;30;         59,52;USD;100131;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;Absorbentes;02;101;GV Ger. Reg. Oriente
