Soc.;Proveedor;Nombre;Asignacion;Referencia;Clase Doc;Denominación;Nº doc.;Fecha doc.;Cond. Pago;Desc. Pago;D. Venc.;Fecha Venc;Mon.;Imp Mon Lo;Por Vencer;1 -- 30;31 -- 60;61 -- 90;91 -- 9999;Importe;Importe. M;Gr.tes.;Denominación;Ramo;Descr.Ramo;Ref.fact.;Txt.cabec.;Importe Moneda Fuerte;Moneda;Importe MF Fecha Doc
1000;10000288;AGENTES ADUANALES LUGO;OC 43-0337;;SA;Documento cta.mayor;0100193781;14.09.2022;;;0;14.09.2022;VED;118,6000;118,6000;0,0000;0,0000;0,0000;0,0000;0,0000;949,31;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;118,60;USD;118,60
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102866;EXP 20102866;AB;Documento contable;0100195233;25.08.2022;NT00;Contado;  677;25.08.2022;VED;-60,4800;0,0000;0,0000;0,0000;0,0000;-60,4800;0,0000;-424,28;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102866;-51,84;USD;-60,48
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102859;EXP 20102859;AB;Documento contable;0100195886;25.08.2022;;;0;25.08.2022;VED;3,081,0600;3081,0600;0,0000;0,0000;0,0000;0,0000;0,0000;21612,73;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102859;2614,34;USD;3081,06
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102854;EXP 20102854;SA;Documento cta.mayor;0100196249;17.05.2022;NT00;Contado;  677;17.05.2022;VED;-360,2800;0,0000;0,0000;0,0000;0,0000;-360,2800;0,0000;-1723,88;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102854;-205,74;USD;-360,28
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102846;;SA;Documento cta.mayor;0100196270;29.03.2022;NT00;Contado;  677;29.03.2022;VED;-476,0200;0,0000;0,0000;0,0000;0,0000;-476,0200;0,0000;-2079,88;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-248,43;USD;-476,02
1000;10000288;AGENTES ADUANALES LUGO;EXP20102850;EXP20102850;SA;Documento cta.mayor;0100197507;06.05.2022;;;0;06.05.2022;VED;1,148,3400;1148,3400;0,0000;0,0000;0,0000;0,0000;0,0000;5237,00;A19;K-Operaciones Nacionalización;Z003;Aduanal;;OC 43/339 EXP20102850;593,15;USD;1148,34
1000;10000288;AGENTES ADUANALES LUGO;EXP20102845;EXP20102845;SA;Documento cta.mayor;0100197511;18.03.2022;NT00;Contado;  677;18.03.2022;VED;-266,7800;0,0000;0,0000;0,0000;0,0000;-266,7800;0,0000;-1145,82;A19;K-Operaciones Nacionalización;Z003;Aduanal;;OC 43/330 EXP20102845;-129,78;USD;-266,78
1000;10000288;AGENTES ADUANALES LUGO;EXP20102857;EXP20102857;SA;Documento cta.mayor;0100197515;10.06.2022;NT00;Contado;  677;10.06.2022;VED;-67,5100;0,0000;0,0000;0,0000;0,0000;-67,5100;0,0000;-354,68;A19;K-Operaciones Nacionalización;Z003;Aduanal;;OC 43-351 EXP20102857;-40,17;USD;-67,51
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102867;EXP20102867;AB;Documento contable;0100197517;27.07.2022;NT00;Contado;  677;27.07.2022;VED;-95,4200;0,0000;0,0000;0,0000;0,0000;-95,4200;0,0000;-548,23;A19;K-Operaciones Nacionalización;Z003;Aduanal;;OC 43/374 EXP 20102867;-62,09;USD;-95,42
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102840;EXP 20102840;SA;Documento cta.mayor;0100198090;22.02.2022;NT00;Contado;  677;22.02.2022;VED;-442,0100;0,0000;0,0000;0,0000;0,0000;-442,0100;0,0000;-1948,29;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXPEDIENTE 20102840;-198,92;USD;-442,01
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102861;EXP 20102861;SA;Documento cta.mayor;0100198100;30.06.2022;NT00;Contado;  677;30.06.2022;VED;-2,167,6500;0,0000;0,0000;0,0000;0,0000;-2167,6500;0,0000;-11997,09;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXPEDIENTE 20102861;-1224,88;USD;-2167,65
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102865;EXP 20102865;SA;Documento cta.mayor;0100198144;20.07.2022;;;0;20.07.2022;VED;199,3500;199,3500;0,0000;0,0000;0,0000;0,0000;0,0000;1136,54;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXPEDIENTE 20102865;116,04;USD;199,35
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102835;EXP 20102835;SA;Documento cta.mayor;0100198146;23.12.2021;;;0;23.12.2021;VED;201,1200;201,1200;0,0000;0,0000;0,0000;0,0000;0,0000;921,71;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXPEDIENTE 20102835;94,10;USD;201,12
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102844;EXP 20102844;SA;Documento cta.mayor;0100198159;10.03.2022;;;0;10.03.2022;VED;675,5900;675,5900;0,0000;0,0000;0,0000;0,0000;0,0000;2923,76;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXPEDIENTE 20102844;298,51;USD;675,59
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102853;EXP 20102853;SA;Documento cta.mayor;0100198329;06.06.2022;;;0;06.06.2022;VED;85,9700;85,9700;0,0000;0,0000;0,0000;0,0000;0,0000;442,84;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXPEDIENTE 20102853;42,54;USD;85,97
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102858;EXP 20102858;SA;Documento cta.mayor;0100200612;07.06.2022;NT00;Contado;  677;07.06.2022;VED;-285,1800;0,0000;0,0000;0,0000;0,0000;-285,1800;0,0000;-1469,78;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102858;-91,86;USD;-285,18
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102852;EXP 20102852;SA;Documento cta.mayor;0100200613;24.05.2022;;;0;24.05.2022;VED;795,7700;795,7700;0,0000;0,0000;0,0000;0,0000;0,0000;3928,56;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102852;245,53;USD;795,77
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102879;EXP 20102879;SA;Documento cta.mayor;0100203281;15.09.2022;NT00;Contado;  677;15.09.2022;VED;-694,5600;0,0000;0,0000;0,0000;0,0000;-694,5600;0,0000;-5576,86;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102879;-228,89;USD;-694,56
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102879;EXP 20102879;SA;Documento cta.mayor;0100203284;15.09.2022;NT00;Contado;  677;15.09.2022;VED;-9,640,2000;0,0000;0,0000;0,0000;0,0000;-9640,2000;0,0000;-77405,03;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102879;-3176,87;USD;-9640,20
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102879;EXP 20102879;SA;Documento cta.mayor;0100203285;16.09.2022;NT00;Contado;  677;16.09.2022;VED;-166,7300;0,0000;0,0000;0,0000;0,0000;-166,7300;0,0000;-1338,45;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102879;-54,93;USD;-166,73
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102881;EXP 20102881;SA;Documento cta.mayor;0100203868;20.09.2022;NT00;Contado;  677;20.09.2022;VED;-935,3700;0,0000;0,0000;0,0000;0,0000;-935,3700;0,0000;-7508,70;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102881;-308,19;USD;-935,37
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102881;EXP 20102881;SA;Documento cta.mayor;0100203869;20.09.2022;NT00;Contado;  677;20.09.2022;VED;-935,3700;0,0000;0,0000;0,0000;0,0000;-935,3700;0,0000;-7508,70;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102881;-308,19;USD;-935,37
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102881;EXP 20102881;SA;Documento cta.mayor;0100203871;20.09.2022;NT00;Contado;  677;20.09.2022;VED;-224,4900;0,0000;0,0000;0,0000;0,0000;-224,4900;0,0000;-1802,09;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102881;-73,97;USD;-224,49
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102880;EXP 20102880;SA;Documento cta.mayor;0100203877;15.09.2022;NT00;Contado;  677;15.09.2022;VED;-541,6000;0,0000;0,0000;0,0000;0,0000;-541,6000;0,0000;-4348,76;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102880;-178,49;USD;-541,60
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102880;EXP 20102880;SA;Documento cta.mayor;0100203878;15.09.2022;NT00;Contado;  677;15.09.2022;VED;-541,6000;0,0000;0,0000;0,0000;0,0000;-541,6000;0,0000;-4348,76;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102880;-178,49;USD;-541,60
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102880;EXP 20102880;SA;Documento cta.mayor;0100203879;15.09.2022;NT00;Contado;  677;15.09.2022;VED;-129,9800;0,0000;0,0000;0,0000;0,0000;-129,9800;0,0000;-1043,70;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102880;-42,84;USD;-129,98
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102887;EXP 20102887;SA;Documento cta.mayor;0100204102;29.09.2022;NT00;Contado;  677;29.09.2022;VED;-134,6500;0,0000;0,0000;0,0000;0,0000;-134,6500;0,0000;-1097,04;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102887;-45,03;USD;-134,65
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102887;EXP 20102887;SA;Documento cta.mayor;0100204103;29.09.2022;NT00;Contado;  677;29.09.2022;VED;-561,0300;0,0000;0,0000;0,0000;0,0000;-561,0300;0,0000;-4571,02;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102887;-187,62;USD;-561,03
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102887;EXP 20102887;SA;Documento cta.mayor;0100204104;29.09.2022;NT00;Contado;  677;29.09.2022;VED;-561,0300;0,0000;0,0000;0,0000;0,0000;-561,0300;0,0000;-4571,02;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102887;-187,62;USD;-561,03
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102876;EXP 20102876;SA;Documento cta.mayor;0100204111;02.09.2022;NT00;Contado;  677;02.09.2022;VED;-25,1000;0,0000;0,0000;0,0000;0,0000;-25,1000;0,0000;-198,45;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102876;-8,15;USD;-25,10
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102890;EXP 20102890;SA;Documento cta.mayor;0100204128;07.10.2022;NT00;Contado;  677;07.10.2022;VED;-30,4200;0,0000;0,0000;0,0000;0,0000;-30,4200;0,0000;-249,76;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102890;-10,25;USD;-30,42
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102925;EXP 20102925;AB;Documento contable;0100213697;22.03.2023;;;0;22.03.2023;VED;428,8500;428,8500;0,0000;0,0000;0,0000;0,0000;0,0000;10395,91;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102925;368,56;USD;428,85
1000;10000288;AGENTES ADUANALES LUGO;EXP 20230072;EXP 20230072;SA;Documento cta.mayor;0100214388;30.06.2023;;;0;30.06.2023;VED;-47,2600;-47,2600;0,0000;0,0000;0,0000;0,0000;0,0000;-1316,37;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20230072;-46,26;USD;-47,26
1000;10000288;AGENTES ADUANALES LUGO;EXP 20230072;EXP 20230072;SA;Documento cta.mayor;0100214417;30.06.2023;;;0;30.06.2023;VED;47,2600;47,2600;0,0000;0,0000;0,0000;0,0000;0,0000;1316,37;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20230072;46,26;USD;47,26
1000;10000288;AGENTES ADUANALES LUGO;EXP 20235752;EXP 20235752;SA;Documento cta.mayor;0100218062;07.06.2023;NT00;Contado;  677;07.06.2023;VED;-113,0200;0,0000;0,0000;0,0000;0,0000;-113,0200;0,0000;-3010,04;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20235752;-94,04;USD;-113,02
1000;10000288;AGENTES ADUANALES LUGO;REINTEGRO;REINTEGRO;SA;Documento cta.mayor;0100226195;18.08.2023;NT00;Contado;  677;18.08.2023;VED;-1,548,1400;0,0000;0,0000;0,0000;0,0000;-1548,1400;0,0000;-49158,71;A19;K-Operaciones Nacionalización;Z003;Aduanal;;REINTGRO VECONINTER;-1389,37;USD;-1548,14
1000;10000288;AGENTES ADUANALES LUGO;ExP 20103021;EXP 20103021;SA;Documento cta.mayor;0100234213;10.01.2024;NT00;Contado;  677;10.01.2024;VED;-843,1800;0,0000;0,0000;0,0000;0,0000;-843,1800;0,0000;-30284,44;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20103021;-835,86;USD;-843,18
1000;10000288;AGENTES ADUANALES LUGO;ExP 20103021;EXP 20103021;SA;Documento cta.mayor;0100234215;10.01.2024;NT00;Contado;  677;10.01.2024;VED;-138,4800;0,0000;0,0000;0,0000;0,0000;-138,4800;0,0000;-4973,71;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20103021;-137,28;USD;-138,48
1000;10000288;AGENTES ADUANALES LUGO;ExP 20103021;EXP 20103021;SA;Documento cta.mayor;0100234245;10.01.2024;NT00;Contado;  677;10.01.2024;VED;-33,2300;0,0000;0,0000;0,0000;0,0000;-33,2300;0,0000;-1193,69;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20103021;-32,95;USD;-33,23
1000;10000288;AGENTES ADUANALES LUGO;EXP.20102922;EXP.20102922;AB;Documento contable;0100236011;14.03.2023;NT00;Contado;  677;14.03.2023;VED;-440,4700;0,0000;0,0000;0,0000;0,0000;-440,4700;0,0000;-10623,31;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-293,46;USD;-440,47
1000;10000288;AGENTES ADUANALES LUGO;EXP.20103010;EXP.20103010;AB;Documento contable;0100236208;24.12.2023;;;0;24.12.2023;VED;599,5100;599,5100;0,0000;0,0000;0,0000;0,0000;0,0000;21454,76;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;592,66;USD;599,51
1000;10000288;AGENTES ADUANALES LUGO;EXP.20102975;EXP.20102975;AB;Documento contable;0100236277;03.09.2023;NT00;Contado;  677;03.09.2023;VED;-67,7900;0,0000;0,0000;0,0000;0,0000;-67,7900;0,0000;-2209,98;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-60,99;USD;-67,79
1000;10000288;AGENTES ADUANALES LUGO;EXP.20102979;EXP.20102979;AB;Documento contable;0100236281;05.09.2023;NT00;Contado;  677;05.09.2023;VED;-553,3000;0,0000;0,0000;0,0000;0,0000;-553,3000;0,0000;-18143,96;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-500,71;USD;-553,30
1000;10000288;AGENTES ADUANALES LUGO;EXP.20102953;EXP.20102953;AB;Documento contable;0100236311;27.06.2023;NT00;Contado;  677;27.06.2023;VED;-82,9300;0,0000;0,0000;0,0000;0,0000;-82,9300;0,0000;-2290,20;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-63,20;USD;-82,93
1000;10000288;AGENTES ADUANALES LUGO;EXP.20102958;EXP.20102958;AB;Documento contable;0100236387;27.06.2023;;;0;27.06.2023;VED;81,0100;81,0100;0,0000;0,0000;0,0000;0,0000;0,0000;2237,17;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;61,69;USD;81,01
1000;10000288;AGENTES ADUANALES LUGO;EXP.20102955;EXP.20102955;AB;Documento contable;0100236396;27.06.2023;NT00;Contado;  677;27.06.2023;VED;-116,4200;0,0000;0,0000;0,0000;0,0000;-116,4200;0,0000;-3215,27;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-88,66;USD;-116,42
1000;10000288;AGENTES ADUANALES LUGO;EXP.20102960;EXP.20102960;AB;Documento contable;0100236442;17.07.2023;;;0;17.07.2023;VED;73,7000;73,7000;0,0000;0,0000;0,0000;0,0000;0,0000;2108,44;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;58,14;USD;73,70
1000;10000288;AGENTES ADUANALES LUGO;EXP.20102947;EXP.20102947;AB;Documento contable;0100236498;13.06.2023;;;0;13.06.2023;VED;235,4400;235,4400;0,0000;0,0000;0,0000;0,0000;0,0000;6361,69;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;175,37;USD;235,44
1000;10000288;AGENTES ADUANALES LUGO;EXP.20102944;EXP.20102944;AB;Documento contable;0100236517;04.06.2023;NT00;Contado;  677;04.06.2023;VED;-436,3200;0,0000;0,0000;0,0000;0,0000;-436,3200;0,0000;-11548,11;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-318,34;USD;-436,32
1000;10000288;AGENTES ADUANALES LUGO;RECLASIFICACION;RECLASIFICACION;SA;Documento cta.mayor;0100236549;26.01.2024;;;0;26.01.2024;VED;19,522,0900;19522,0900;0,0000;0,0000;0,0000;0,0000;0,0000;705110,43;A19;K-Operaciones Nacionalización;Z003;Aduanal;;RECLASIFICACION;19437,38;USD;19522,09
1000;10000288;AGENTES ADUANALES LUGO;EXP 20103020;EXP 20103020;SA;Documento cta.mayor;0100236634;10.01.2023;NT00;Contado;  677;10.01.2023;VED;-31,259,7300;0,0000;0,0000;0,0000;0,0000;-31259,7300;0,0000;-581862,39;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20103020;-16104,51;USD;-31259,73
1000;10000288;AGENTES ADUANALES LUGO;EXP 20103020;EXP 20103020;SA;Documento cta.mayor;0100236635;10.01.2024;NT00;Contado;  677;10.01.2024;VED;-218,9800;0,0000;0,0000;0,0000;0,0000;-218,9800;0,0000;-7865,29;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20103020;-217,69;USD;-218,98
1000;10000288;AGENTES ADUANALES LUGO;ExP 20102980;EXP 20102980;AB;Documento contable;0100236859;11.09.2023;NT00;Contado;  677;11.09.2023;VED;-503,9200;0,0000;0,0000;0,0000;0,0000;-503,9200;0,0000;-16738,08;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-461,28;USD;-503,92
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102918;;AB;Documento contable;0100236875;07.02.2023;NT00;Contado;  677;07.02.2023;VED;-196,0900;0,0000;0,0000;0,0000;0,0000;-196,0900;0,0000;-4539,18;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-125,09;USD;-196,09
1000;10000288;AGENTES ADUANALES LUGO;ExP 20102936;EXP 20102936;AB;Documento contable;0100237025;09.02.2023;;;0;09.02.2023;VED;2,245,0000;2245,0000;0,0000;0,0000;0,0000;0,0000;0,0000;53452,42;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;1471,64;USD;2245,00
1000;10000288;AGENTES ADUANALES LUGO;ExP 20102937;EXP 20102937;AB;Documento contable;0100237027;10.05.2023;;;0;10.05.2023;VED;-7,6400;-7,6400;0,0000;0,0000;0,0000;0,0000;0,0000;-191,93;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-5,28;USD;-7,64
1000;10000288;AGENTES ADUANALES LUGO;ExP 20102939;EXP 20102939;AB;Documento contable;0100237037;16.05.2023;;;0;16.05.2023;VED;-1,650,7100;-1650,7100;0,0000;0,0000;0,0000;0,0000;0,0000;-42075,03;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-1158,40;USD;-1650,71
1000;10000288;AGENTES ADUANALES LUGO;ExP 20102942;EXP 20102942;AB;Documento contable;0100237189;21.05.2023;;;0;21.05.2023;VED;-377,4900;-377,4900;0,0000;0,0000;0,0000;0,0000;0,0000;-9778,20;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-269,21;USD;-377,49
1000;10000288;AGENTES ADUANALES LUGO;ExP 20102950;EXP 20102950;AB;Documento contable;0100237190;20.06.2023;;;0;20.06.2023;VED;-2,773,9500;-2773,9500;0,0000;0,0000;0,0000;0,0000;0,0000;-75667,94;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-2083,27;USD;-2773,95
1000;10000288;AGENTES ADUANALES LUGO;ExP 20102956;EXP 20102956;AB;Documento contable;0100237193;27.06.2023;;;0;27.06.2023;VED;202,5700;202,5700;0,0000;0,0000;0,0000;0,0000;0,0000;5594,33;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;154,02;USD;202,57
1000;10000288;AGENTES ADUANALES LUGO;ExP 20102965;EXP 20102965;AB;Documento contable;0100237197;25.07.2023;;;0;25.07.2023;VED;-402,6900;-402,6900;0,0000;0,0000;0,0000;0,0000;0,0000;-11713,10;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-322,48;USD;-402,69
1000;10000288;AGENTES ADUANALES LUGO;ExP 20102969;EXP 20102969;AB;Documento contable;0100237253;02.09.2023;;;0;02.09.2023;VED;-1,361,6500;-1361,6500;0,0000;0,0000;0,0000;0,0000;0,0000;-44387,52;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-1220,93;USD;-1361,65
1000;10000288;AGENTES ADUANALES LUGO;ExP 20102972;EXP 20102972;AB;Documento contable;0100237255;23.08.2023;;;0;23.08.2023;VED;1,667,0000;1667,0000;0,0000;0,0000;0,0000;0,0000;0,0000;53357,03;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;1467,65;USD;1667,00
1000;10000288;AGENTES ADUANALES LUGO;ExP 20103016;EXP 20103016;AB;Documento contable;0100237257;05.01.2024;;;0;05.01.2024;VED;177,8200;177,8200;0,0000;0,0000;0,0000;0,0000;0,0000;6407,81;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;176,25;USD;177,82
1000;10000288;AGENTES ADUANALES LUGO;EXP. 20102933;EXP 20102933;AB;Documento contable;0100237454;26.04.2023;;;0;26.04.2023;VED;15,0500;15,0500;0,0000;0,0000;0,0000;0,0000;0,0000;370,94;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;10,22;USD;15,05
1000;10000288;AGENTES ADUANALES LUGO;EXP. 20102964;EXP. 20102964;AB;Documento contable;0100237764;08.08.2023;NT00;Contado;  677;08.08.2023;VED;-104,3500;0,0000;0,0000;0,0000;0,0000;-104,3500;0,0000;-3231,67;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-88,94;USD;-104,35
1000;10000288;AGENTES ADUANALES LUGO;EXP. 20102869;EXP.20102869;AB;Documento contable;0100238102;02.08.2022;;;0;02.08.2022;VED;285,0200;285,0200;0,0000;0,0000;0,0000;0,0000;0,0000;1646,51;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;45,38;USD;285,02
1000;10000288;AGENTES ADUANALES LUGO;EXP. 20102981;EX 20102981;AB;Documento contable;0100238103;03.10.2023;;;0;03.10.2023;VED;-676,8100;-676,8100;0,0000;0,0000;0,0000;0,0000;0,0000;-23328,29;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-642,90;USD;-676,81
1000;10000288;AGENTES ADUANALES LUGO;EXP. 20103001;EX 20103001;AB;Documento contable;0100238106;06.11.2023;;;0;06.11.2023;VED;182,7300;182,7300;0,0000;0,0000;0,0000;0,0000;0,0000;6427,11;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;177,12;USD;182,73
1000;10000288;AGENTES ADUANALES LUGO;EXP. 20102985;EXP 20102985;AB;Documento contable;0100238112;19.10.2023;;;0;19.10.2023;VED;-260,5000;-260,5000;0,0000;0,0000;0,0000;0,0000;0,0000;-9080,93;A19;K-Operaciones Nacionalización;Z003;Aduanal;;EXP 20102985;-250,26;USD;-260,50
1000;10000288;AGENTES ADUANALES LUGO;EXP. 20102995;EXP. 20102995;AB;Documento contable;0100238117;19.10.2023;;;0;19.10.2023;VED;-150,7800;-150,7800;0,0000;0,0000;0,0000;0,0000;0,0000;-5256,22;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-144,86;USD;-150,78
1000;10000288;AGENTES ADUANALES LUGO;EXP. 20102991;EXP 20102991;AB;Documento contable;0100238138;23.10.2023;;;0;23.10.2023;VED;-123,4000;-123,4000;0,0000;0,0000;0,0000;0,0000;0,0000;-4316,27;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-118,95;USD;-123,40
1000;10000288;AGENTES ADUANALES LUGO;EXP. 20103034;EXP.20103034;AB;Documento contable;0100238557;18.02.2024;;;0;18.02.2024;VED;-21,4500;-21,4500;0,0000;0,0000;0,0000;0,0000;0,0000;-777,91;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-21,50;USD;-21,45
1000;10000288;AGENTES ADUANALES LUGO;EXP. 20103033;EXP.20103033;AB;Documento contable;0100238559;20.02.2024;;;0;20.02.2024;VED;21,8500;21,8500;0,0000;0,0000;0,0000;0,0000;0,0000;791,74;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;21,88;USD;21,85
1000;10000288;AGENTES ADUANALES LUGO;EXP. 20102924;EXP.20102924;AB;Documento contable;0100240109;03.04.2023;;;0;03.04.2023;VED;783,0000;783,0000;0,0000;0,0000;0,0000;0,0000;0,0000;19203,50;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;527,75;USD;783,00
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102951;EXP 20102951;AB;Documento contable;0100240147;27.06.2023;;;0;27.06.2023;VED;-472,0100;-472,0100;0,0000;0,0000;0,0000;0,0000;0,0000;-13035,40;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-477,87;USD;-472,01
1000;10000288;AGENTES ADUANALES LUGO;EXP 20103000;EXP 20103000;AB;Documento contable;0100240157;21.11.2023;;;0;21.11.2023;VED;422,9900;422,9900;0,0000;0,0000;0,0000;0,0000;0,0000;14995,63;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;412,11;USD;422,99
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102894;EXP. 20102894;AB;Documento contable;0100240187;29.10.2022;;;0;29.10.2022;VED;-2,454,4500;-2454,4500;0,0000;0,0000;0,0000;0,0000;0,0000;-20925,13;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-575,06;USD;-2454,45
1000;10000288;AGENTES ADUANALES LUGO;EXP 20102896;EXP.20102896;AB;Documento contable;0100240203;14.11.2022;;;0;14.11.2022;VED;-343,2100;-343,2100;0,0000;0,0000;0,0000;0,0000;0,0000;-3189,43;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-87,65;USD;-343,21
1000;10000288;AGENTES ADUANALES LUGO;EXPEDIENT 20103005;EXP.20103005;AB;Documento contable;0100240786;30.11.2023;;;0;30.11.2023;VED;55,7300;55,7300;0,0000;0,0000;0,0000;0,0000;0,0000;1978,21;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;55,69;USD;55,73
1000;10000288;AGENTES ADUANALES LUGO;EXP  20102895;EXP. 20102895;AB;Documento contable;0100241653;29.10.2022;;;0;29.10.2022;VED;-858,8700;-858,8700;0,0000;0,0000;0,0000;0,0000;0,0000;-7322,19;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-200,19;USD;-858,87
1000;10000288;AGENTES ADUANALES LUGO;EXP  20102888;EXP.20102888;AB;Documento contable;0100241664;03.10.2022;;;0;03.10.2022;VED;-207,6300;-207,6300;0,0000;0,0000;0,0000;0,0000;0,0000;-1703,35;A19;K-Operaciones Nacionalización;Z003;Aduanal;;;-46,57;USD;-207,63
